,date,open,high,low,close,volume,average,barCount
757,2023-06-23,185.55,187.56,185.01,186.68,33385731.0,186.438,168357
758,2023-06-26,186.8,188.05,185.23,185.27,32745693.0,186.539,164261
759,2023-06-27,185.91,188.39,185.67,188.06,34140221.0,187.368,165770
760,2023-06-28,187.97,189.9,187.6,189.25,35149037.0,188.835,171064
761,2023-06-29,189.07,190.04,188.94,189.59,31568621.0,189.534,155041
762,2023-06-30,191.63,194.48,191.26,193.97,51003445.0,192.867,242690
763,2023-07-03,193.8,193.88,191.76,192.46,22815136.0,192.655,105376
764,2023-07-05,191.57,192.98,190.62,191.33,30647118.0,191.658,143762
765,2023-07-06,189.91,192.02,189.2,191.81,29290464.0,190.637,145083
766,2023-07-07,191.4,192.67,190.24,190.68,31801701.0,191.569,151775
767,2023-07-10,189.23,189.99,187.03,188.61,40762633.0,188.296,208105
768,2023-07-11,189.2,189.3,186.6,188.08,32009176.0,187.766,159808
769,2023-07-12,189.68,191.7,188.47,189.77,40126428.0,190.017,197450
770,2023-07-13,190.5,191.19,189.78,190.54,27460103.0,190.568,123973
771,2023-07-14,190.25,191.18,189.63,190.69,28580889.0,190.428,138690
772,2023-07-17,191.9,194.32,191.81,193.99,34325618.0,193.216,156801
773,2023-07-18,193.4,194.33,192.41,193.73,34638185.0,193.326,157778
774,2023-07-19,193.07,198.23,192.65,195.1,55062967.0,194.969,243549
775,2023-07-20,195.08,196.47,192.49,193.13,43434218.0,194.466,200593
776,2023-07-21,194.1,194.97,191.23,191.94,34825322.0,193.035,157723
777,2023-07-24,193.4,194.91,192.25,192.75,27604708.0,193.313,127594
778,2023-07-25,193.39,194.44,192.91,193.62,23373165.0,193.839,113467
779,2023-07-26,193.71,195.64,193.32,194.5,28862326.0,194.347,142411
780,2023-07-27,196.05,197.2,192.55,193.22,33613312.0,195.135,154331
781,2023-07-28,194.7,196.63,194.14,195.83,29915068.0,195.805,146915
782,2023-07-31,196.09,196.49,195.26,196.45,24375306.0,196.069,116421
783,2023-08-01,196.24,196.73,195.28,195.61,23067120.0,195.908,109136
784,2023-08-02,195.08,195.18,191.85,192.58,31124881.0,193.019,155114
785,2023-08-03,191.56,192.37,190.69,191.17,35230583.0,191.622,173419
786,2023-08-04,185.56,187.38,181.92,181.99,79982315.0,184.478,385232
787,2023-08-07,182.14,183.13,177.35,178.85,69695776.0,178.885,335438
788,2023-08-08,179.7,180.27,177.58,179.8,47710746.0,178.923,213556
789,2023-08-09,180.83,180.93,177.01,178.19,42205824.0,178.508,196237
790,2023-08-10,179.41,180.75,177.6,177.97,39410888.0,178.902,198185
791,2023-08-11,177.35,178.62,176.66,177.79,34528246.0,177.797,164824
792,2023-08-14,177.95,179.69,177.3,179.46,28856949.0,178.847,136974
793,2023-08-15,178.93,179.48,177.05,177.45,27015120.0,177.973,136571
794,2023-08-16,177.13,178.54,176.5,176.57,29571741.0,177.59,146400
795,2023-08-17,177.2,177.51,173.48,174.0,40552835.0,174.684,192120
796,2023-08-18,172.3,175.1,171.98,174.49,37530239.0,173.72,169896
797,2023-08-21,175.1,176.13,173.73,175.84,28277904.0,175.04,134717
798,2023-08-22,177.06,177.68,176.25,177.23,29150364.0,176.983,142250
799,2023-08-23,178.56,181.55,178.32,181.12,36177421.0,180.594,172509
800,2023-08-24,180.68,181.11,176.01,176.38,33758223.0,178.024,175771
801,2023-08-25,177.41,179.15,175.82,178.61,32475040.0,177.683,165074
802,2023-08-28,180.09,180.59,178.54,180.19,27996024.0,179.516,142209
803,2023-08-29,179.72,184.9,179.5,184.12,37144668.0,183.14,172028
804,2023-08-30,184.8,187.79,184.74,187.65,45296983.0,186.856,197703
805,2023-08-31,187.86,189.12,187.48,187.87,35296005.0,188.276,168287
806,2023-09-01,189.57,189.92,188.28,189.46,30193704.0,188.942,142973
807,2023-09-05,188.22,189.98,187.61,189.7,29976406.0,189.046,145555
808,2023-09-06,188.4,188.85,181.47,182.91,60969233.0,183.864,277693
809,2023-09-07,175.14,178.21,173.54,177.56,82741400.0,176.638,388212
810,2023-09-08,178.4,180.24,177.79,178.18,49666678.0,179.173,237458
811,2023-09-11,180.08,180.3,177.34,179.36,42238795.0,178.733,185016
812,2023-09-12,179.49,180.13,174.82,176.3,68838348.0,176.741,308322
813,2023-09-13,176.49,177.3,173.98,174.21,58163100.0,175.132,256002
814,2023-09-14,174.01,176.1,173.58,175.74,41213746.0,175.32,193413
815,2023-09-15,176.41,176.5,173.82,175.01,57613758.0,175.121,220973
816,2023-09-18,176.57,179.38,176.17,177.97,48844299.0,177.971,217037
817,2023-09-19,177.52,179.63,177.13,179.07,38112949.0,178.326,166673
818,2023-09-20,179.3,179.7,175.4,175.49,41869663.0,177.253,190379
819,2023-09-21,174.55,176.3,173.86,173.93,42844210.0,175.066,204400
820,2023-09-22,174.67,177.08,174.05,174.79,40708267.0,175.588,203638
821,2023-09-25,174.2,176.97,174.15,176.08,34839137.0,175.632,161556
822,2023-09-26,174.73,175.2,171.66,171.96,46331416.0,172.841,218928
823,2023-09-27,172.56,173.04,169.05,170.43,48834513.0,170.536,229137
824,2023-09-28,169.55,172.03,167.64,170.69,43349416.0,170.29,208694
825,2023-09-29,172.02,173.07,170.34,171.21,33052792.0,171.711,163487
826,2023-10-02,171.29,174.3,170.93,173.75,36645577.0,173.226,182152
827,2023-10-03,172.29,173.63,170.82,172.4,36681746.0,172.09,173372
828,2023-10-04,171.1,174.21,170.97,173.66,37635681.0,172.849,187243
829,2023-10-05,173.74,175.45,172.68,174.91,34873480.0,174.137,164176
830,2023-10-06,173.89,177.99,173.18,177.49,40265915.0,176.16,191737
831,2023-10-09,176.84,179.05,175.8,178.99,31003303.0,177.722,138552
832,2023-10-10,178.1,179.72,177.95,178.39,31073817.0,178.738,154357
833,2023-10-11,178.2,179.85,177.6,179.8,32263909.0,178.765,154295
834,2023-10-12,180.07,182.34,179.04,180.71,42374800.0,180.995,201109
835,2023-10-13,181.39,181.93,178.14,178.85,34527171.0,179.502,160537
836,2023-10-16,176.75,179.08,176.51,178.72,38606920.0,178.084,179879
837,2023-10-17,176.68,178.42,174.8,177.15,43819636.0,176.823,196827
838,2023-10-18,175.57,177.58,175.11,175.84,38676161.0,176.453,182460
839,2023-10-19,176.0,177.84,175.19,175.46,38884579.0,176.423,188763
840,2023-10-20,175.37,175.42,172.64,172.88,42092639.0,173.943,197228
841,2023-10-23,170.97,174.01,169.99,173.0,40440044.0,172.315,186362
842,2023-10-24,173.0,173.67,171.45,173.44,31959415.0,172.626,163158
843,2023-10-25,171.92,173.06,170.65,171.1,37398079.0,171.611,192352
844,2023-10-26,170.43,171.38,165.67,166.89,49518707.0,167.68,263085
845,2023-10-27,166.91,168.96,166.83,168.22,39346316.0,167.858,197501
846,2023-10-30,169.02,171.17,168.87,170.29,36579410.0,170.058,181517
847,2023-10-31,169.27,170.9,167.9,170.77,28971047.0,169.703,139594
848,2023-11-01,171.05,174.23,170.12,173.97,38224244.0,172.341,195799
849,2023-11-02,175.5,177.78,175.46,177.57,45544595.0,177.028,211572
850,2023-11-03,174.24,176.82,173.35,176.65,56096402.0,175.519,254841
851,2023-11-06,176.36,179.43,176.21,179.23,43332852.0,178.544,191155
852,2023-11-07,179.18,182.44,178.97,181.82,45868762.0,181.24,216825
853,2023-11-08,182.41,183.45,181.59,182.89,35294139.0,182.63,165177
854,2023-11-09,182.96,184.12,181.81,182.41,37027098.0,183.009,175229
855,2023-11-10,183.97,186.57,183.53,186.4,40797728.0,185.112,190560
856,2023-11-13,185.77,186.03,184.21,184.8,28575250.0,184.825,133788
857,2023-11-14,187.69,188.11,186.3,187.44,38263286.0,187.296,185778
858,2023-11-15,187.84,189.5,187.78,188.01,34135430.0,188.568,159765
859,2023-11-16,189.53,190.96,188.65,189.71,39381450.0,189.722,185945
860,2023-11-17,190.25,190.38,188.57,189.69,33252170.0,189.571,140629
861,2023-11-20,189.89,191.91,189.88,191.45,30197601.0,191.272,136983
862,2023-11-21,191.46,191.52,189.74,190.64,26024307.0,190.49,126392
863,2023-11-22,191.49,192.93,190.82,191.31,28997260.0,191.798,132876
864,2023-11-24,190.87,190.9,189.25,189.97,16869554.0,189.745,75503
865,2023-11-27,189.91,190.67,188.9,189.79,24406092.0,189.804,120934
866,2023-11-28,189.78,191.08,189.4,190.4,25974829.0,190.141,132049
867,2023-11-29,190.91,192.09,188.97,189.37,26023528.0,190.215,127653
868,2023-11-30,189.84,190.32,188.19,189.95,26306438.0,189.039,136641
869,2023-12-01,190.33,191.56,189.23,191.24,28330314.0,190.749,140236
870,2023-12-04,189.98,190.05,187.45,189.43,29219762.0,188.797,152674
871,2023-12-05,190.21,194.4,190.18,193.42,46523695.0,193.174,228941
872,2023-12-06,194.45,194.76,192.11,192.32,26334940.0,192.902,142055
873,2023-12-07,193.63,195.0,193.59,194.27,27981393.0,194.453,143727
874,2023-12-08,194.08,195.99,193.67,195.71,32380166.0,195.021,157520
875,2023-12-11,193.22,193.49,191.42,193.18,38429623.0,192.587,208211
876,2023-12-12,192.92,194.72,191.72,194.71,30138188.0,193.459,153308
877,2023-12-13,195.08,198.0,194.85,197.96,45361345.0,196.684,223583
878,2023-12-14,198.01,199.62,196.16,198.11,45256860.0,198.326,218257
879,2023-12-15,197.53,198.4,197.0,197.57,49384170.0,197.577,190638
880,2023-12-18,196.11,196.63,194.39,195.89,34182739.0,195.465,176467
881,2023-12-19,196.15,196.95,195.89,196.94,23052074.0,196.381,114648
882,2023-12-20,196.86,197.68,194.83,194.83,31457688.0,196.611,165096
883,2023-12-21,196.13,197.08,193.5,194.68,30799952.0,194.742,159763
884,2023-12-22,195.17,195.41,192.97,193.6,25585126.0,194.187,132176
885,2023-12-26,193.61,193.89,192.83,193.05,19653316.0,193.192,100087
886,2023-12-27,192.49,193.5,191.09,193.15,30849812.0,192.416,145211
887,2023-12-28,194.09,194.66,193.17,193.58,23169409.0,193.984,119951
888,2023-12-29,193.88,194.4,191.72,192.53,25228963.0,192.592,134121
889,2024-01-02,187.17,188.44,183.88,185.64,53279235.0,185.883,253315
890,2024-01-03,184.29,185.88,183.43,184.25,37312996.0,184.333,187475
891,2024-01-04,182.17,183.09,180.88,181.91,45414756.0,182.032,210112
892,2024-01-05,181.94,182.76,180.17,181.18,42239191.0,181.536,200498
893,2024-01-08,182.14,185.6,181.5,185.56,35168928.0,184.034,168607
894,2024-01-09,183.92,185.15,182.73,185.14,27547611.0,184.177,144351
895,2024-01-10,184.31,186.4,183.92,186.19,29786955.0,185.012,153012
896,2024-01-11,186.54,187.05,183.62,185.59,31492172.0,184.919,168334
897,2024-01-12,186.05,186.74,185.19,185.92,25045890.0,185.793,130367
898,2024-01-16,182.25,184.26,180.93,183.63,39911564.0,182.679,210579
899,2024-01-17,181.33,182.93,180.3,182.68,32890633.0,181.791,174869
900,2024-01-18,186.19,189.14,185.83,188.63,53267878.0,187.878,261716
901,2024-01-19,189.4,191.95,188.82,191.56,43745144.0,190.411,214154
902,2024-01-22,192.29,195.33,192.27,193.89,39435081.0,194.025,205861
903,2024-01-23,195.01,195.75,193.82,195.18,29546397.0,194.775,159280
904,2024-01-24,195.41,196.38,194.34,194.5,34128125.0,195.362,181985
905,2024-01-25,195.22,196.27,193.11,194.17,36888369.0,194.867,210351
906,2024-01-26,194.26,194.76,191.94,192.42,28758985.0,193.28,151888
907,2024-01-29,192.01,192.2,189.58,191.73,28291420.0,191.18,141996
908,2024-01-30,190.95,191.8,187.47,188.04,38485121.0,188.92,184325
909,2024-01-31,187.13,187.15,184.4,184.4,32401413.0,185.625,171513
910,2024-02-01,184.01,186.95,183.81,186.86,34693782.0,185.905,180650
911,2024-02-02,179.87,187.33,179.25,185.85,68467141.0,184.718,336404
912,2024-02-05,188.13,189.25,185.84,187.68,45029472.0,187.783,212948
913,2024-02-06,186.9,189.31,186.76,189.3,28955479.0,188.37,135877
914,2024-02-07,190.61,191.05,188.61,189.41,34027742.0,189.354,164824
915,2024-02-08,189.35,189.54,187.35,188.32,27107545.0,188.296,136322
916,2024-02-09,188.64,189.99,188.0,188.85,30605293.0,189.047,160010
917,2024-02-12,188.44,188.67,186.79,187.15,26279659.0,187.701,126126
918,2024-02-13,185.8,186.21,183.51,185.04,33179215.0,184.953,175280
919,2024-02-14,185.32,185.53,182.44,184.15,34581979.0,183.492,174498
920,2024-02-15,183.5,184.49,181.35,183.86,41726269.0,182.533,204347
921,2024-02-16,183.42,184.85,181.66,182.31,31569856.0,182.823,151300
922,2024-02-20,181.77,182.43,180.0,181.56,32238666.0,180.944,164537
923,2024-02-21,181.94,182.89,180.66,182.32,26528379.0,181.91,133119
924,2024-02-22,183.55,184.96,182.46,184.37,32661400.0,183.727,166941
925,2024-02-23,185.01,185.05,182.23,182.52,27612204.0,183.101,142243
926,2024-02-26,182.33,182.76,180.65,181.16,26907748.0,181.346,129946
927,2024-02-27,181.09,183.93,179.56,182.63,39483990.0,181.732,188613
928,2024-02-28,182.57,183.12,180.13,181.42,34926079.0,181.11,160854
929,2024-02-29,181.26,182.57,179.53,180.75,49571475.0,180.617,262931
930,2024-03-01,179.57,180.53,177.38,179.66,52233422.0,178.945,244862
931,2024-03-04,176.14,176.9,173.79,175.1,56421441.0,174.809,280891
932,2024-03-05,170.76,172.04,169.64,170.12,62166306.0,170.339,296961
933,2024-03-06,171.11,171.24,168.68,169.12,45607764.0,169.586,228298
934,2024-03-07,169.12,170.73,168.49,169.0,48235740.0,169.437,229992
935,2024-03-08,168.98,173.7,168.94,170.73,55242483.0,171.657,287887
936,2024-03-11,172.98,174.38,172.05,172.75,39718783.0,172.986,219741
937,2024-03-12,173.19,174.03,171.01,173.23,38749087.0,172.787,213465
938,2024-03-13,172.88,173.19,170.76,171.13,32769529.0,171.394,176666
939,2024-03-14,173.0,174.31,172.05,173.0,48925668.0,173.124,267425
940,2024-03-15,171.17,172.62,170.28,172.62,53168815.0,171.241,236615
941,2024-03-18,175.57,177.71,173.52,173.72,47457668.0,175.923,242294
942,2024-03-19,174.34,176.61,173.03,176.08,33654282.0,175.299,179146
943,2024-03-20,175.72,178.67,175.09,178.67,34595017.0,176.948,177814
944,2024-03-21,177.05,177.49,170.84,171.37,76625123.0,172.858,349883
945,2024-03-22,171.69,173.05,170.06,172.28,45033414.0,172.041,208548
946,2024-03-25,170.57,171.94,169.45,170.85,35807471.0,170.684,182110
947,2024-03-26,170.02,171.42,169.58,169.71,36024422.0,170.493,184457
948,2024-03-27,170.39,173.6,170.11,173.31,39222940.0,172.431,204834
949,2024-03-28,171.71,172.23,170.51,171.48,38371850.0,171.322,191143
950,2024-04-01,171.14,171.25,169.47,170.03,29782807.0,170.073,144161
951,2024-04-02,169.08,169.34,168.23,168.84,29687197.0,168.91,146579
952,2024-04-03,168.79,170.68,168.58,169.65,30257441.0,169.905,152771
953,2024-04-04,170.33,171.92,168.82,168.82,35392217.0,170.355,182482
954,2024-04-05,169.59,170.39,168.95,169.58,26712604.0,169.659,130230
955,2024-04-08,168.99,169.2,168.24,168.45,24370203.0,168.708,113286
956,2024-04-09,168.77,170.08,168.35,169.67,30262562.0,169.089,141477
957,2024-04-10,168.8,169.09,167.11,167.78,32749366.0,168.001,150392
958,2024-04-11,168.28,175.46,168.16,175.04,62644878.0,172.376,273347
959,2024-04-12,174.26,178.36,174.21,176.55,74376299.0,176.357,343413
960,2024-04-15,175.36,176.63,172.5,172.69,47490684.0,174.424,242954
961,2024-04-16,171.75,173.76,168.27,169.38,51750621.0,170.131,253191
962,2024-04-17,169.56,170.65,168.0,168.0,31488759.0,169.148,147617
963,2024-04-18,168.07,168.64,166.55,167.04,28787187.0,167.465,130306
964,2024-04-19,166.24,166.4,164.07,165.0,43133678.0,165.176,197970
965,2024-04-22,165.57,167.26,164.77,165.84,29420692.0,165.963,139470
966,2024-04-23,165.31,167.05,164.95,166.9,29160825.0,166.416,144510
967,2024-04-24,166.46,169.3,166.21,169.02,31088099.0,168.328,161013
968,2024-04-25,169.54,170.61,168.15,169.89,33579769.0,169.363,174938
969,2024-04-26,169.83,171.34,169.18,169.3,29394682.0,170.133,146222
970,2024-04-29,173.37,176.03,173.1,173.5,44121526.0,174.575,212508
971,2024-04-30,173.2,174.99,170.02,170.33,33202497.0,172.991,166409
972,2024-05-01,169.58,172.71,169.11,169.3,30856797.0,171.004,154952
973,2024-05-02,172.43,173.42,170.89,173.03,45199179.0,172.376,218435
974,2024-05-03,186.65,187.0,182.66,183.38,109233902.0,184.688,500437
975,2024-05-06,182.4,184.2,180.42,181.71,54178473.0,181.855,250398
976,2024-05-07,183.48,184.9,181.32,182.4,50873295.0,182.881,224453
977,2024-05-08,182.85,183.07,181.45,182.74,29903370.0,182.416,142013
978,2024-05-09,182.57,184.66,182.11,184.57,33153910.0,183.893,144471
979,2024-05-10,184.92,185.09,182.13,183.05,33127847.0,183.097,149279
980,2024-05-13,185.5,187.1,184.62,186.28,47903079.0,186.185,207640
981,2024-05-14,187.59,188.3,186.29,187.43,29492691.0,187.231,137661
982,2024-05-15,187.83,190.65,187.37,189.72,45332147.0,189.694,210664
983,2024-05-16,190.44,191.1,189.66,189.84,32651640.0,190.194,152660
984,2024-05-17,189.53,190.81,189.18,189.87,25626968.0,189.951,110365
985,2024-05-20,189.33,191.92,189.01,191.04,26683911.0,191.095,125176
986,2024-05-21,191.09,192.73,190.92,192.35,26208821.0,192.239,118591
987,2024-05-22,192.38,192.83,190.27,190.9,21461104.0,191.577,105565
988,2024-05-23,190.98,191.01,186.62,186.88,30062458.0,188.581,153719
989,2024-05-24,188.82,190.58,188.04,189.98,23580202.0,189.67,114614
990,2024-05-28,191.51,193.0,189.1,189.99,33347373.0,190.908,157749
991,2024-05-29,189.67,192.25,189.51,190.29,33475688.0,191.294,155680
992,2024-05-30,190.78,192.18,190.63,191.29,30722521.0,191.443,154753
993,2024-05-31,191.36,192.57,189.91,192.25,33815061.0,191.287,162878
994,2024-06-03,193.01,194.99,192.52,194.03,33891860.0,193.758,166536
995,2024-06-04,194.61,195.32,193.03,194.35,28346336.0,194.282,138980
996,2024-06-05,195.44,196.9,194.87,195.87,34561156.0,195.885,173301
997,2024-06-06,195.67,196.5,194.17,194.48,26750244.0,195.488,139692
998,2024-06-07,194.65,196.94,194.14,196.89,36448348.0,195.802,180591
999,2024-06-10,196.88,197.3,192.15,193.12,71535967.0,194.53,320055
1000,2024-06-11,193.69,207.16,193.63,207.15,129872109.0,202.867,551933
1001,2024-06-12,207.37,220.2,206.9,213.07,151273417.0,215.604,637366
1002,2024-06-13,214.74,216.75,211.6,214.24,63897707.0,214.004,304860
1003,2024-06-14,213.82,215.17,211.3,212.49,45296065.0,212.761,210294
1004,2024-06-17,213.36,218.95,212.72,216.67,63724763.0,216.406,319198
1005,2024-06-18,217.61,218.63,213.0,214.29,54635773.0,214.806,254767
1006,2024-06-20,213.96,214.24,208.85,209.68,55790688.0,210.749,286003
1007,2024-06-21,210.45,211.89,207.11,207.49,67962787.0,210.132,273780
1008,2024-06-24,207.67,212.7,206.59,208.14,51311575.0,209.674,251189
1009,2024-06-25,209.14,211.38,208.61,209.07,30860792.0,209.972,153280
1010,2024-06-26,211.5,214.86,210.64,213.25,41215368.0,213.165,204747
1011,2024-06-27,214.7,215.74,212.35,214.1,31916744.0,213.895,158387
1012,2024-06-28,215.79,216.07,210.3,210.62,42812041.0,213.6,205704
1013,2024-07-01,212.09,217.51,211.92,216.75,43395188.0,215.364,207783
1014,2024-07-02,216.15,220.38,215.1,220.27,38318670.0,218.974,174454
1015,2024-07-03,220.0,221.55,219.03,221.55,25362271.0,220.533,120553
1016,2024-07-05,221.65,226.45,221.65,226.34,40038555.0,224.698,188595
1017,2024-07-08,227.09,227.85,223.25,227.82,38367674.0,226.066,175968
1018,2024-07-09,227.88,229.4,226.37,228.68,31884331.0,228.147,151612
1019,2024-07-10,229.27,233.08,229.25,232.98,43471626.0,231.474,200041
1020,2024-07-11,231.21,232.39,225.77,227.57,41465091.0,228.58,206504
1021,2024-07-12,228.92,232.64,228.68,230.54,34735232.0,231.14,156120
1022,2024-07-15,236.47,237.23,233.09,234.4,38259399.0,235.007,176986
1023,2024-07-16,235.0,236.27,232.33,234.82,25550094.0,234.26,119039
1024,2024-07-17,229.46,231.46,226.64,228.88,35208308.0,228.799,176700
1025,2024-07-18,230.14,230.44,222.27,224.18,40368992.0,225.287,205411
1026,2024-07-19,224.84,226.8,223.27,224.31,30016556.0,224.836,140520
1027,2024-07-22,226.99,227.78,223.09,223.96,28150939.0,225.241,133074
1028,2024-07-23,224.37,226.94,222.68,225.01,22830815.0,225.015,108282
1029,2024-07-24,224.06,224.8,217.13,218.54,35903732.0,219.215,175043
1030,2024-07-25,218.87,220.85,214.62,217.49,33938088.0,218.229,175648
1031,2024-07-26,218.69,219.49,216.01,217.96,26029067.0,217.869,133107
1032,2024-07-29,216.96,219.3,215.75,218.24,23624190.0,218.129,110504
1033,2024-07-30,219.2,220.33,216.12,218.8,24927200.0,218.359,118681
1034,2024-07-31,221.44,223.82,220.63,222.08,27777929.0,222.459,148018
1035,2024-08-01,224.37,224.48,217.02,218.36,33073634.0,219.839,174182
1036,2024-08-02,219.15,225.6,217.71,219.86,62331422.0,222.551,316156
1037,2024-08-05,199.09,213.5,196.21,209.27,73239907.0,208.037,368128
1038,2024-08-06,205.31,209.99,201.07,207.23,42151560.0,206.478,213867
1039,2024-08-07,206.94,213.64,206.39,209.82,35552141.0,211.214,181583
1040,2024-08-08,213.11,214.2,208.83,213.31,27204963.0,212.41,142382
1041,2024-08-09,212.1,216.78,211.97,216.24,25382217.0,215.013,127286
1042,2024-08-12,216.14,219.51,215.6,217.53,23230152.0,217.554,117726
1043,2024-08-13,219.06,221.89,219.01,221.27,22666324.0,220.917,113746
1044,2024-08-14,220.42,223.03,219.7,221.72,23924019.0,221.454,122987
1045,2024-08-15,224.49,225.35,222.76,224.72,23312973.0,224.48,120345
1046,2024-08-16,223.78,226.83,223.65,226.05,22316376.0,225.285,106320
1047,2024-08-19,225.67,225.99,223.04,225.89,21320233.0,224.552,113056
1048,2024-08-20,225.75,227.17,225.45,226.51,16813068.0,226.548,86643
1049,2024-08-21,226.51,227.98,225.22,226.4,19031932.0,226.463,100172
1050,2024-08-22,227.77,228.34,223.9,224.53,22241199.0,225.903,124211
1051,2024-08-23,225.79,228.22,224.33,226.84,21084281.0,226.494,111013
1052,2024-08-26,226.76,227.28,223.89,227.18,17012188.0,225.837,91657
1053,2024-08-27,226.0,228.85,224.89,228.03,19556392.0,227.698,98868
1054,2024-08-28,227.92,229.86,225.68,226.49,22189191.0,227.698,118842
1055,2024-08-29,230.1,232.92,228.88,229.79,33023558.0,231.18,166415
1056,2024-08-30,230.19,230.4,227.48,229.0,24976455.0,228.832,126270
1057,2024-09-03,228.62,229.0,221.17,222.77,27801502.0,224.005,155415
1058,2024-09-04,221.7,221.78,217.48,220.85,27592088.0,219.774,143002
1059,2024-09-05,221.73,225.48,221.52,222.38,21551257.0,223.325,115873
1060,2024-09-06,224.0,225.24,219.77,220.82,26076136.0,221.99,133478
1061,2024-09-09,220.83,221.27,216.71,220.91,44734145.0,219.098,222732
1062,2024-09-10,218.9,221.48,216.73,220.11,31111473.0,219.399,153113
1063,2024-09-11,221.49,223.09,217.89,222.66,25706023.0,220.89,137645
1064,2024-09-12,222.51,223.55,219.82,222.77,22072947.0,222.276,119866
1065,2024-09-13,223.61,224.04,221.91,222.5,21515405.0,223.015,115579
1066,2024-09-16,216.52,217.22,213.92,216.32,37793399.0,215.811,192307
1067,2024-09-17,215.75,216.9,214.5,216.79,27069463.0,216.077,144080
1068,2024-09-18,217.55,222.71,217.54,220.69,36949401.0,220.4,196675
1069,2024-09-19,225.0,229.82,224.63,228.87,39418891.0,228.306,185277
1070,2024-09-20,229.97,233.09,227.62,228.2,74583167.0,230.547,309331
1071,2024-09-23,227.34,229.45,225.81,226.47,26221687.0,227.201,129763
1072,2024-09-24,228.59,229.35,225.73,227.37,17350217.0,227.16,92087
1073,2024-09-25,225.01,227.29,224.02,226.37,21355237.0,225.626,105913
1074,2024-09-26,227.31,228.5,225.41,227.52,18748888.0,227.171,95035
1075,2024-09-27,228.48,229.52,227.3,227.79,16596912.0,228.317,85004
1076,2024-09-30,230.04,233.0,229.65,233.0,26974970.0,231.715,128969
1077,2024-10-01,229.52,229.66,223.74,226.21,34814854.0,225.815,164873
1078,2024-10-02,225.89,227.37,223.02,226.78,20692888.0,225.91,89291
1079,2024-10-03,225.14,226.81,223.32,225.67,19585378.0,224.853,90918
1080,2024-10-04,227.9,228.0,224.13,226.8,19917855.0,225.597,92306
1081,2024-10-07,224.49,225.69,221.33,221.69,20405891.0,223.866,89987
1082,2024-10-08,224.25,225.98,223.25,225.77,17314641.0,225.018,81377
1083,2024-10-09,225.31,229.75,224.83,229.54,19486911.0,227.983,87202
1084,2024-10-10,227.8,229.5,227.17,229.04,14101451.0,228.387,67261
1085,2024-10-11,229.49,229.5,227.34,227.55,17332215.0,228.166,81997
1086,2024-10-14,228.7,231.73,228.6,231.3,18555324.0,230.554,91725
1087,2024-10-15,233.6,237.49,232.37,233.85,35033474.0,235.076,174247
1088,2024-10-16,231.71,232.12,229.84,231.78,20033352.0,230.885,95144
1089,2024-10-17,233.43,233.85,230.52,232.15,15724534.0,232.029,81033
1090,2024-10-18,236.18,236.18,234.01,235.0,25975087.0,235.299,104184
1091,2024-10-21,234.5,236.85,234.45,236.48,16193625.0,235.832,81027
1092,2024-10-22,233.88,236.22,232.6,235.86,17945634.0,234.456,82539
1093,2024-10-23,234.13,235.15,227.76,230.76,31601501.0,231.208,159879
1094,2024-10-24,229.98,230.82,228.41,230.57,16618148.0,229.904,81296
1095,2024-10-25,229.74,233.22,229.57,231.41,19223991.0,231.84,97286
1096,2024-10-28,233.34,234.73,232.55,233.4,17309209.0,233.75,86957
1097,2024-10-29,233.26,234.33,232.32,233.67,15878793.0,233.582,78464
1098,2024-10-30,232.63,233.23,229.55,230.1,22340728.0,231.122,115059
1099,2024-10-31,229.51,229.83,225.37,225.91,27401002.0,227.561,138766
1100,2024-11-01,221.0,225.35,220.27,222.91,36640900.0,222.794,169127
1101,2024-11-04,220.93,222.79,219.72,222.01,19530351.0,221.688,103325
1102,2024-11-05,221.8,223.95,221.14,223.45,15892199.0,223.02,84058
1103,2024-11-06,222.58,226.07,221.19,222.72,28869825.0,224.111,150763
1104,2024-11-07,224.63,227.88,224.57,227.48,21768115.0,226.554,111856
1105,2024-11-08,227.17,228.66,226.4,226.96,17128740.0,227.337,90411
1106,2024-11-11,224.99,225.7,221.5,224.23,23999572.0,223.242,123308
1107,2024-11-12,224.43,225.59,223.35,224.23,19864507.0,224.421,101274
1108,2024-11-13,224.01,226.65,222.76,225.12,20544396.0,224.856,107927
1109,2024-11-14,225.11,228.87,225.0,228.22,22330857.0,227.195,121920
1110,2024-11-15,225.7,226.92,224.27,225.0,21996750.0,225.2,108941
1111,2024-11-18,225.22,229.74,225.17,228.02,18581033.0,228.051,102878
1112,2024-11-19,226.65,230.16,226.65,228.28,16910837.0,228.782,87896
1113,2024-11-20,228.06,229.93,225.89,229.0,16182979.0,227.632,89085
1114,2024-11-21,228.85,230.16,225.71,228.52,22138570.0,228.408,113201
1115,2024-11-22,228.29,230.72,228.06,229.87,19966208.0,229.643,101075
1116,2024-11-25,231.45,233.25,229.74,232.87,26892705.0,231.728,135299
1117,2024-11-26,233.35,235.57,233.33,235.06,23333529.0,234.755,124956
1118,2024-11-27,234.44,235.69,233.81,234.93,16560530.0,234.746,86202
1119,2024-11-29,234.84,237.81,233.97,237.33,13507648.0,236.223,64940
1120,2024-12-02,237.27,240.79,237.16,239.59,22135929.0,239.498,108182
